Union,Fire Brigades,said the,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
Pensions,NA,officer Paul,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
Paul,Pensions officer,Woolstenholmes said,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
Paul Woolstenholmes,Pensions officer,said The,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
Woolstenholmes,officer Paul,said The,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
MPs,apart from,and judges,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
Parties,NA,warned over,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Political,grey vote,parties cannot,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Age,election says,Concern,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Age Concern,election says,NA,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Concern,says Age,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Charity,NA,boss Gordon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Gordon,Charity boss,Lishman said,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Gordon Lishman,Charity boss,said if,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Lishman,boss Gordon,said if,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Mr Lishman,NA,urged the,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Lishman,Mr,urged the,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Older,NA,people want,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Mr Lishman,their lives,said,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Lishman,lives Mr,said,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Political,NA,parties must,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Research,by ICM,14 of,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Among,NA,the over65s,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Age,NA,Concern says,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Age Concern,NA,says the,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
Concern,Age,says the,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
MPs,NA,quiz aides,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior,royal income,officials at,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Queen,for the,and Prince,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Prince,Queen and,of Wales,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Wales,Prince of,are to,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
MPs,questioned by,NA,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Aides,NA,from the,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Duchy,from the,of Lancaster,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Lancaster,Duchy of,and Duchy,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Duchy,Lancaster and,of Cornwall,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
Cornwall,Duchy of,will appear,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Commons,before the,Public Accounts,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Commons Public,before the,Accounts Committee,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Commons Public Accounts,before the,Committee,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
Commons Public Accounts Committee,before the,NA,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
Public,the Commons,Accounts Committee,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0
Public Accounts,the Commons,Committee,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Public Accounts Committee,the Commons,NA,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Accounts,Commons Public,Committee,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Accounts Committee,Commons Public,NA,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
Committee,Public Accounts,NA,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
Prince,questioned about,Charles spending,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1
Prince Charles,questioned about,spending on,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1
Charles,about Prince,spending on,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
Camilla,spending on,Parker Bowles,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
Camilla Parker,spending on,Bowles,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Camilla Parker Bowles,spending on,NA,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Parker,on Camilla,Bowles,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Parker Bowles,on Camilla,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Bowles,Camilla Parker,NA,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Peter,BBC correspondent,Hunt said,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
Peter Hunt,BBC correspondent,said they,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunt,correspondent Peter,said they,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duchy,NA,officials who,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Monday,committee on,are only,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Duchy,The,of Lancaster,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Lancaster,Duchy of,provides the,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Queen,provides the,private income,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0
Duchy,while the,of Cornwall,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Cornwall,Duchy of,provides Prince,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
Prince,Cornwall provides,Charles annual,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Prince Charle,Cornwall provides,annual income,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Charle,provides Prince,annual income,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Duchy,The,of Cornwall,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Cornwall,Duchy of,is a,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
King,1337 by,Edward III,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1
King Edward,1337 by,III to,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Edward,by King,III to,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
Charles,neither,nor William,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
William,Charles nor,and Harry,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Harry,William and,receive taxpayers,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
Civil,from the,List,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
Civil List,from the,NA,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
List,the Civil,NA,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
However,NA,the Prince,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
Prince,However the,of Wales,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wales,Prince of,did receive,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Tory,NA,leader cleared,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Scottish,over work,Conservative Party,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scottish Conservative,over work,Party leader,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scottish Conservative Party,over work,leader David,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
Conservative,work Scottish,Party leader,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Conservative Party,work Scottish,leader David,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
Party,Scottish Conservative,leader David,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
David,Party leader,McLetchie claims,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
David McLetchie,Party leader,claims he,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
McLetchie,leader David,claims he,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Edinburgh,The,MSP earns,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Tods,law firm,Murray where,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Tods Murray,law firm,where he,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Murray,firm Tods,where he,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Mr McLetchie,NA,said he,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
McLetchie,Mr,said he,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Holyrood,advice from,officials about,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr McLetchie,an MSP,signed a,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
McLetchie,MSP Mr,signed a,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
Edinburgh,plans for,Airport,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0
Edinburgh Airport,plans for,NA,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1
Airport,for Edinburgh,NA,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Tods,then emerged,Murray has,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
Tods Murray,then emerged,has a,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
Murray,emerged Tods,has a,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
Mr McLetchie,NA,then sought,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
McLetchie,Mr,then sought,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1
Scotland,BBC,political correspondent,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Glenn,political correspondent,Campbell said,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Glenn Campbell,political correspondent,said no,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Campbell,correspondent Glenn,said no,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr McLetchie,made against,but questions,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
McLetchie,against Mr,but questions,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn,NA,said MSPs,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSPs,Glenn said,are advised,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Mr McLetchie,NA,said Im,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McLetchie,Mr,said Im,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Im,McLetchie said,quite clear,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Tods,partners at,Murray,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Tods Murray,partners at,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
Murray,at Tods,NA,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
Mr McLetchie,years said,NA,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
McLetchie,said Mr,NA,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
Ill,dont suppose,be working,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Im,both but,not willing,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Boothroyd,NA,calls for,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
Lords,calls for,speaker Betty,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Betty,Lords speaker,Boothroyd has,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1
Betty Boothroyd,Lords speaker,has said,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Boothroyd,speaker Betty,has said,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
House,said the,of Lords,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lords,House of,needs its,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Speaker,its own,and that,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0
Baroness,NA,Boothroyd who,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
Baroness Boothroyd,NA,who was,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
Boothroyd,Baroness,who was,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Commons,to be,Speaker said,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
Commons Speaker,to be,said she,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Speaker,be Commons,said she,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Tony,she believed,Blair initiated,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Tony Blair,she believed,initiated reforms,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
Blair,believed Tony,initiated reforms,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Now,NA,we have,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Breakfast,the BBCs,with Frost,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
Frost,Breakfast with,NA,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Labour,In 1999,removed all,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lord,of the,750 hereditary,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Labour,the next,manifesto,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
Lords,between the,and the,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
Commons,and the,Lord Falconer,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
Lord,the Commons,Falconer told,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Lord Falconer,the Commons,told BBC1s,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
Falconer,Commons Lord,told BBC1s,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
Breakfast,told BBC1s,With Frost,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Frost,Breakfast With,NA,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0
Commons,with the,is a,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
House,role of,of Lords,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Lords,House of,speaker,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Cabinet,of the,as constitutional,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0
Lady,NA,Boothroyd said,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
Lady Boothroyd,NA,said she,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
Boothroyd,Lady,said she,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1
Speaker,role of,NA,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1
Speaker,see a,of the,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
House,of the,of Lords,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
Lords,House of,she said,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
Cabinet,a senior,minister and,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
Speaker,minister and,of the,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Lords,of the,NA,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0
House,after that,and do,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Student,NA,fee factor,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Student fee,NA,factor played,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Scotland,universities in,NA,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
However,NA,Lifelong Learning,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Lifelong,However,Learning Minister,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Lifelong Learning,However,Minister Jim,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Lifelong Learning Minister,However,Jim Wallace,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Lifelong Learning Minister Jim,However,Wallace said,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Learning,However Lifelong,Minister Jim,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Learning Minister,However Lifelong,Jim Wallace,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Learning Minister Jim,However Lifelong,Wallace said,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Learning Minister Jim Wallace,However Lifelong,said that,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Minister,Lifelong Learning,Jim Wallace,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Minister Jim,Lifelong Learning,Wallace said,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0
Minister Jim Wallace,Lifelong Learning,said that,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Jim,Learning Minister,Wallace said,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Jim Wallace,Learning Minister,said that,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wallace,Minister Jim,said that,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scottish,result in,students missing,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Applications,NA,from England,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
England,Applications from,and Wales,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Wales,England and,rose by,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
January,17 between,2005 and,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0
Fears,NA,had been,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0
England,introduced in,NA,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0
June,In,last year,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
Mr Wallace,last year,announced proposals,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
Wallace,year Mr,announced proposals,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
English,fees for,students studying,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
Scotland,studying in,by 2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Legislation,NA,to introduce,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
England,fees in,is not,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Thursday,public on,by admissions,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Ucas,admissions service,NA,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Universities,NA,Scotland which,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Universities Scotland,NA,which represents,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Scotland,Universities,which represents,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Scottish,amount to,students being,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
Director,NA,David Caldwell,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
David,Director,Caldwell said,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
David Caldwell,Director,said some,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
Caldwell,Director David,said some,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
English,fees at,universities but,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Radio,told BBC,Scotlands Good,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Radio Scotland,told BBC,Good Morning,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Radio Scotland Good,told BBC,Morning Scotland,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Radio Scotland Good Morning,told BBC,Scotland programme,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Scotland,BBC Radio,Good Morning,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scotland Good,BBC Radio,Morning Scotland,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scotland Good Morning,BBC Radio,Scotland programme,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Scotland Good Morning Scotland,BBC Radio,programme The,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good,Radio Scotlands,Morning Scotland,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good Morning,Radio Scotlands,Scotland programme,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Good Morning Scotland,Radio Scotlands,programme The,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Morning,Scotlands Good,Scotland programme,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
Morning Scotland,Scotlands Good,programme The,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Scotland,Good Morning,programme The,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scottish,opting for,universities is,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Scotland,courses and,is seen,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
England,university in,and that,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Scotland,coming to,are so,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
However,NA,it does,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
England,students from,studying here,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0
Mr Wallace,NA,agreed and,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Wallace,Mr,agreed and,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
